X_Freq_Hz;Y_Ampl_dBc_Hz
149623.625;-159.884476
151356.0625;-159.891251
153108.71875;-159.890396
154881.6875;-159.883194
156675.171875;-159.873291
158489.25;-159.866531
160324.515625;-159.867371
162181.03125;-159.87764
164059.03125;-159.895432
165958.609375;-159.914581
167880.359375;-159.926895
169824.375;-159.926727
171790.890625;-159.914703
173779.984375;-159.896683
175792.3125;-159.878082
177827.9375;-159.867447
179887.140625;-159.850815
181970.1875;-159.836304
184077.140625;-159.825668
186208.703125;-159.814987
188364.953125;-159.803329
190546.15625;-159.794739
192752.421875;-159.789474
194984.4375;-159.804474
197242.3125;-159.943695
199526.3125;-160.631958
201836.5625;-163.027084
204173.765625;-160.824493
206538.046875;-160.032852
208929.703125;-159.840897
211348.8125;-159.517151
213796.171875;-159.463974
216271.875;-161.361526
218776.234375;-161.388412
221309.359375;-160.00769
223872.0625;-159.902725
226464.4375;-159.881042
229086.828125;-159.865814
231739.34375;-159.858322
234422.8125;-159.858032
237137.375;-159.858047
239883.359375;-159.85878
242661.140625;-159.863754
245470.8125;-159.87323
248313.296875;-159.871841
251188.703125;-159.85347
254097.390625;-159.834427
257039.484375;-159.838043
260015.9375;-159.862045
263026.84375;-159.876511
266072.625;-159.863968
269153.375;-159.840454
272270.09375;-159.829315
275422.90625;-159.825897
278612.21875;-159.813507
281838.15625;-159.795029
285101.78125;-159.792374
288403.1875;-159.825867
291742.8125;-159.890854
295120.78125;-159.899277
298538.1875;-159.693207
301995.1875;-159.323654
305492.21875;-159.267746
309029.375;-159.294556
312607.84375;-159.347137
316227.78125;-159.443573
319889.59375;-159.547668
323593.8125;-159.654343
327340.59375;-159.730667
331131.09375;-159.791092
334965.5;-159.828278
338844.3125;-159.844742
342767.65625;-159.854874
346736.8125;-159.860352
350751.9375;-159.870651
354813.53125;-159.88443
358921.78125;-159.904221
363078.0;-159.923141
367282.34375;-159.938751
371535.375;-159.94577
375837.25;-159.939484
380189.34375;-159.924683
384591.8125;-159.901611
389045.28125;-159.871429
393549.875;-159.839539
398107.09375;-159.805847
402717.0625;-159.770187
407380.40625;-159.733353
412097.3125;-159.705399
416869.28125;-159.695465
421696.5;-159.712341
426579.625;-159.766907
431519.3125;-159.840027
436515.6875;-159.907822
441570.4375;-159.956268
446683.6875;-159.977005
451856.15625;-159.97084
457088.03125;-159.94603
462380.96875;-159.915314
467735.21875;-159.883621
473151.46875;-159.853867
478629.90625;-159.830231
484172.3125;-159.819885
489778.875;-159.832291
495450.375;-159.873825
501187.0;-159.939728
506990.625;-160.0103
512861.4375;-160.059738
518800.21875;-160.072571
524807.1875;-160.04866
530884.3125;-159.998062
537031.8125;-159.938034
543250.5;-159.884949
549540.5625;-159.851334
555904.125;-159.842484
562341.3125;-159.854736
568853.0625;-159.876572
575440.25;-159.894089
582103.0625;-159.900192
588843.625;-159.900681
595662.25;-159.90657
602559.875;-159.906036
609536.6875;-159.89325
616594.9375;-159.872253
623734.9375;-159.856201
630957.625;-159.858215
638263.25;-159.898849
645654.125;-159.947571
653130.625;-159.967712
660693.6875;-159.979889
668343.625;-160.005798
676082.875;-160.050522
683911.6875;-160.080627
691831.1875;-160.079605
699841.6875;-160.012421
707945.625;-159.943756
716143.4375;-159.888885
724436.1875;-159.917038
732824.125;-159.970078
741310.0625;-160.016754
749894.1875;-159.990891
758577.75;-159.925369
767361.875;-159.906387
776246.875;-159.940033
785235.625;-160.008377
794328.4375;-160.036926
803526.5;-160.02037
812830.25;-160.033081
822242.5625;-160.111435
831763.9375;-160.158279
841395.5;-160.059708
851137.6875;-159.972763
860993.625;-159.987198
870963.6875;-160.032227
881049.25;-160.015015
891250.5625;-159.973434
901571.0;-159.936218
912010.9375;-159.90863
922571.75;-159.95076
933253.875;-160.030548
944060.6875;-160.073883
954992.625;-160.020111
966051.1875;-159.970505
977236.6875;-159.999527
988552.8125;-160.025558
1000000.0;-159.617859
1011579.75;-159.625946
1023293.5625;-159.63472
1035141.875;-159.653488
1047128.5;-159.674408
1059254.0;-159.701859
1071519.875;-159.731171
1083926.5;-159.757584
1096478.125;-159.783188
1109175.0;-159.796402
1122019.0;-159.806992
1135010.375;-159.801315
1148153.5;-159.793655
1161448.75;-159.775787
1174898.0;-159.758484
1188501.75;-159.743088
1202264.25;-159.733749
1216186.125;-159.732361
1230269.25;-159.740723
1244514.0;-159.753693
1258925.125;-159.771942
1273503.125;-159.790237
1288250.0;-159.808289
1303166.125;-159.826126
1318256.375;-159.843857
1333521.375;-159.858658
1348963.25;-159.869843
1364583.875;-159.875595
1380383.875;-159.873367
1396368.25;-159.868896
1412537.875;-159.863052
1428894.625;-159.861816
1445439.25;-159.862671
1462177.0;-159.865692
1479108.625;-159.860107
1496236.375;-159.844818
1513560.625;-159.817657
1531087.25;-159.781143
1548816.875;-159.754974
1566751.75;-159.743439
1584892.5;-159.757843
1603245.125;-159.792191
1621810.25;-159.825348
1640590.375;-159.848175
1659586.125;-159.849319
1678803.625;-159.822632
1698243.75;-159.789566
1717908.875;-159.760544
1737799.875;-159.744125
1757923.125;-159.744949
1778279.375;-159.758636
1798871.375;-159.77182
1819701.875;-159.782959
1840771.375;-159.794067
1862087.0;-159.807846
1883649.5;-159.824753
1905461.625;-159.841904
1927524.25;-159.858078
1949844.375;-159.875824
1972423.125;-159.892166
1995263.25;-159.898941
2018365.625;-159.894928
2041737.625;-159.892914
2065380.375;-159.908463
2089297.0;-159.943588
2113488.0;-159.985199
2137961.75;-160.026703
2162718.75;-160.03067
2187762.5;-160.028595
2213093.75;-160.037262
2238720.75;-160.054718
2264644.5;-160.060806
2290868.25;-160.043777
2317393.5;-160.017288
2344228.25;-159.999969
2371373.75;-159.99324
2398833.5;-159.991074
2426611.25;-159.99173
2454708.25;-160.00235
2483133.0;-160.041107
2511887.0;-160.086426
2540974.0;-160.126404
2570395.0;-160.149475
2600159.25;-160.128464
2630268.5;-160.021973
2660726.25;-159.926422
2691533.75;-159.880341
2722701.0;-159.959534
2754229.0;-160.115494
2786122.25;-160.19928
2818381.75;-160.225815
2851017.75;-160.157104
2884031.75;-160.090988
2917428.0;-160.0672
2951207.75;-160.134598
2985382.0;-160.212234
3019951.75;-160.243073
3054922.0;-160.258408
3090293.75;-160.269897
3126078.5;-160.277069
3162277.75;-160.278732
3198896.0;-160.279068
3235938.25;-160.279602
3273406.0;-160.281845
3311311.0;-160.288773
3349655.25;-160.30011
3388443.25;-160.315491
3427676.75;-160.334885
3467368.25;-160.358154
3507519.25;-160.38588
3548135.5;-160.416153
3589218.0;-160.44751
3630780.0;-160.478226
3672823.5;-160.506714
3715353.75;-160.531998
3758372.5;-160.554459
3801893.25;-160.576141
3845918.25;-160.598297
3890452.75;-160.619278
3935498.75;-160.63446
3981070.75;-160.637573
4027170.5;-160.624252
4073804.0;-160.596359
4120973.0;-160.564346
4168692.75;-160.544952
4216965.0;-160.554108
4265796.5;-160.574615
4315193.0;-160.640732
4365157.0;-160.726608
4415704.5;-160.814682
4466837.0;-160.922989
4518561.5;-161.002335
4570880.5;-161.040863
4623810.0;-161.073273
4677352.0;-161.101776
4731514.5;-161.127609
4786299.0;-161.151794
4841723.0;-161.175339
4897789.0;-161.198822
4954504.0;-161.234604
5011870.0;-161.273376
5069906.0;-161.304031
5128614.5;-161.339111
5188002.0;-161.376266
5248072.0;-161.426285
5308843.5;-161.465652
5370318.0;-161.487717
5432505.0;-161.511627
5495406.0;-161.557358
5559041.0;-161.612747
5623413.5;-161.652802
5688531.0;-161.709442
5754402.5;-161.75737
5821030.5;-161.784103
5888436.5;-161.829437
5956622.5;-161.89035
6025599.0;-161.962296
6095367.0;-162.024216
6165949.5;-162.067825
6237349.5;-162.111679
6309576.0;-162.149673
6382632.5;-162.220718
6456541.5;-162.298721
6531306.5;-162.379654
6606937.0;-162.500153
6683436.0;-162.594147
6760828.5;-162.647919
6839117.0;-162.646881
6918312.0;-162.618118
6998416.5;-162.646683
7079456.5;-162.7323
7161434.5;-162.834869
7244362.0;-162.952621
7328241.5;-163.035568
7413100.5;-163.126572
7498942.0;-163.252777
7585777.5;-163.365326
7673619.0;-163.443573
7762469.0;-163.48172
7852356.0;-163.518814
7943284.0;-163.586868
8035265.0;-163.684692
8128302.5;-163.818481
8222426.0;-163.969223
8317639.0;-164.088196
8413955.0;-164.107132
8511377.0;-164.050461
8609936.0;-164.090652
8709637.0;-164.286057
8810492.0;-164.498917
8912505.0;-164.633301
9015710.0;-164.490036
9120109.0;-164.301056
